year,ac_number,constituency,region,reserved,winner_candidate,winner_party,winner_party_raw,winner_votes,runner_up_candidate,runner_up_party,runner_up_votes,margin,margin_pct,winner_vote_share_pct,total_valid_votes
2026,147,Perambalur,Central,SC,SIVAKUMAR. K,TVK,TVK,90882,DR. JAYALAKSHMI. S.T,DMK,76489,14393,5.674264943584568,35.829121559289426,253654
2026,148,Kunnam,Central,GEN,SIVASANKAR. S.S,DMK,DMK,87237,SARANYA. A,AIADMK,71680,15557,6.7471917422041034,37.83536453137876,230570
2026,149,Ariyalur,Central,GEN,RAJENDRAN S,AIADMK,AIADMK,95219,LATHA BALU,DMK,70721,24498,10.386758134131552,40.371325119351475,235858
2026,150,Jayankondam,Central,GEN,VAITHILINGAM G.,PMK,PMK,88992,KANNAN KA.SO.KA.,DMK,70502,18490,8.090204245935208,38.93799114409227,228548
2026,151,Tittakudi,Central,SC,GANESAN C.V,DMK,DMK,63106,RAJASEKAR A,TVK,60477,2629,1.4958407774502998,35.90586842973702,175754
2026,152,Vriddhachalam,Central,GEN,PREMALLATHA VIJAYAKANT,DMDK,DMDK,69351,VIJAY.S,TVK,66964,2387,1.1410897478798774,33.15279225187154,209186
2026,153,Neyveli,Central,GEN,RAJENDRAN.R,AIADMK,AIADMK,63731,SABA.RAJENDRAN,DMK,52769,10962,6.494845360824743,37.75980566417822,168780
2026,154,Panruti,Central,GEN,MOHAN. K,AIADMK,AIADMK,78398,ABDUR RAHMAN. A.R,VCK,67735,10663,5.059141136895245,37.19652507271062,210767
2026,155,Cuddalore,Central,GEN,B.RAJKUMAR,TVK,TVK,70856,A.S.CHANDARASEKARAN,INC,55337,15519,8.151677189591235,37.21858618117639,190378
2026,156,Kurinjipadi,Central,GEN,M.R.K.PANNEERSELVAM,DMK,DMK,76695,A  BHUVANENTHIRAN,AIADMK,69106,7589,3.5468417731872037,35.844647489075314,213965
2026,157,Bhuvanagiri,Central,GEN,ARUNMOZHITHEVAN . A,AIADMK,AIADMK,75707,SARAVANAN. DURAI . K,DMK,73220,2487,1.1996526940330905,36.518740051131154,207310
2026,158,Chidambaram,Central,GEN,THAMIMUN ANSARI. M,DMK,DMK,69739,PANDIAN. K.A,AIADMK,63992,5747,2.9234024803393934,35.47505926159543,196586
2026,159,Kattumannarkoil,Central,SC,L.E. JOTHIMANI,VCK,VCK,85179,A. SOZHAN,PMK,52116,33063,17.595593518001117,45.3308852877784,187905
2026,160,Sirkazhi,Delta,SC,SENTHILSELVAN.R,DMK,DMK,71449,SAKTHI.M,AIADMK,60032,11417,5.6957415389527455,35.6446559706258,200448
2026,161,Mayiladuthurai,Delta,GEN,JAMAL MOHAMED YOUNOOS. Y.N,INC,INC,68011,PALANISAMY. A   M.COM.,PMK,57166,10845,5.75450623736476,36.087572495105086,188461
2026,162,Poompuhar,Delta,GEN,NIVEDHA M MURUGAN,DMK,DMK,81096,PAVUNRAJ. S,AIADMK,72836,8260,3.7661177071364738,36.97543360507742,219324
2026,163,Nagapattinam,Delta,GEN,M.H.JAWAHIRULLAH,DMK,DMK,56305,M.SUGUMAR,TVK,46524,9781,6.463529069690602,37.207750155293866,151326
2026,164,Kilvelur,Delta,SC,LATHA. T,CPI(M),CPI(M),56108,SENTHIL PANDIAN. P,TVK,53830,2278,1.5022718729597657,37.0015233749019,151637
2026,165,Vedaranyam,Delta,GEN,MANIAN. O.S,AIADMK,AIADMK,59172,PUGAZHENDI. M,DMK,51841,7331,4.519282931400109,36.477289539872764,162216
2026,166,Thiruthuraipoondi,Delta,SC,MARIMUTHU.K,CPI,CPI,74062,PANDIYAN.S,TVK,61140,12922,6.764382557713448,38.76982672878606,191030
2026,167,Mannargudi,Delta,GEN,KAMARAJ. S,AMMK,AMMK,68416,RAJAA.T.R.B,DMK,66850,1566,0.8068006182380216,35.247810407006696,194100
2026,168,Thiruvarur,Delta,GEN,KALAIVANAN POONDI  K,DMK,DMK,93408,VEERAMANI V,TVK,75260,18148,8.32954675846242,42.87228915662651,217875
2026,169,Nannilam,Delta,GEN,KAMARAJ. R,AIADMK,AIADMK,103462,MOHAMED MUBARAK,DMK,61738,41724,18.027687043086015,44.70282228098374,231444
2026,170,Thiruvidaimarudur,Delta,SC,GOVI.CHEZHIAAN,DMK,DMK,79951,S.PRABAKARAN,TVK,65835,14116,6.755877172830997,38.264319626311355,208944
2026,171,Kumbakonam,Delta,GEN,VINOTH,TVK,TVK,78650,ANBALAGAN G,DMK,77971,679,0.32599093562759257,37.7602166231372,208288
2026,172,Papanasam,Delta,GEN,A.M. SHAHJAHAN,OTHERS,IUML,69284,AZARUDEEN UDUMAN ALI,TVK,68219,1065,0.5127020118138098,33.354033977941775,207723
2026,173,Thiruvaiyaru,Delta,GEN,DURAI. CHANDRASEKARAN,DMK,DMK,80425,MATHI. MANIKANDAN,TVK,71870,8555,3.8516777647212432,36.20937279108193,222111
2026,174,Thanjavur,Delta,GEN,R. VIJAYSARAVANAN,TVK,TVK,87705,SHAN. RAMANATHAN,DMK,70750,16955,8.52875783458586,44.11764705882353,198798
2026,175,Orathanadu,Delta,GEN,R. VAITHILINGAM,DMK,DMK,86759,DR. K. ARVIND,TVK,51731,35028,17.935116536271657,44.42254126899602,195304
2026,176,Pattukkottai,Delta,GEN,ANNADURAI K,DMK,DMK,65963,MATHAN C,TVK,52209,13754,7.485373751666711,35.89920814171814,183745
2026,177,Peravurani,Delta,GEN,ASHOKKUMAR. N,DMK,DMK,60919,GOVI.ELANGO,AIADMK,57757,3162,1.7937982912965043,34.55926568864381,176274
2026,178,Gandharvakottai,Delta,SC,N. SUBRAMANIAN,TVK,TVK,58795,C. UTHAYAKUMAR,BJP,47756,11039,6.5858082067558374,35.076781729885816,167618
2026,179,Viralimalai,Delta,GEN,VIJAYABASKAR. C,AIADMK,AIADMK,105773,MURUGESAN. P,TVK,43700,62073,30.439729110783098,51.86959655945195,203921
2026,180,Pudukkottai,Delta,GEN,V. MUTHURAJA,DMK,DMK,66825,K.M. SHARIFF,TVK,64958,1867,0.9806805408187921,35.10121967874439,190378
2026,181,Thirumayam,Delta,GEN,REGUPATHY.S,DMK,DMK,58201,CHINTHAMANI.C,TVK,56709,1492,0.8170328346439446,31.87139946991435,182612
2026,182,Alangudi,Delta,GEN,SIVA.V.MEYYANATHAN,DMK,DMK,64929,KANDASAMY,TVK,51952,12977,7.190150872935401,35.97513339206463,180483
2026,183,Aranthangi,Delta,GEN,MOHAMED FARVAS. J,TVK,TVK,73244,RAMACHANDRAN . T,INC,63182,10062,5.506484977836152,40.083182838067096,182730
2026,184,Karaikudi,South,GEN,DR.PRABHU. TK,TVK,TVK,101358,MANGUDI. S,INC,55284,46074,20.096219691451452,44.209589692367416,229267
2026,185,Tiruppattur,South,GEN,SEENIVASA SETHUPATHY. R,TVK,TVK,83375,PERIAKARUPPAN. KR,DMK,83374,1,0.0004635853692457466,38.65143016086412,215710
2026,186,Sivaganga,South,GEN,KULANTHAI RANI A,TVK,TVK,73737,SENTHILNATHAN PR,AIADMK,58656,15081,7.044990587059191,34.44575763662778,214067
2026,187,Manamadurai,South,SC,ELANGOVAN.D,TVK,TVK,69971,TAMILARASI.A,DMK,68763,1208,0.5789794050123895,33.53623174513403,208643
2026,188,Melur,South,GEN,P.VISWANATHAN,INC,INC,60080,A.MADURAIVEERAN,TVK,57356,2724,1.4282268804462948,31.50068684919728,190726
2026,189,Madurai East,South,GEN,KARTHIKEYAN S,TVK,TVK,118777,MOORTHY P,DMK,102230,16547,6.093178085621911,43.73780222855586,271566
2026,190,Sholavandan,South,SC,KARUPPAIAH.M.V,TVK,TVK,63907,VENKATESAN.A,DMK,61229,2678,1.416331711444891,33.798921091601436,189080
2026,191,Madurai North,South,GEN,A.KALLANAI,TVK,TVK,72853,G.THALAPATHI,DMK,54815,18038,11.148262371678792,45.026297736107935,161801
2026,192,Madurai South,South,GEN,M.M.GOPISON,TVK,TVK,62415,M.BOOMINATHAN,DMK,40886,21529,15.214518420104167,44.10860547126209,141503
2026,193,Madurai Central,South,GEN,MADHAR BADHURUDEEN,TVK,TVK,63414,PALANIVEL THIAGA RAJAN,DMK,44286,19128,12.87335280578251,42.67831424225701,148586
2026,194,Madurai West,South,GEN,THANGAPANDI SR,TVK,TVK,88250,BALAJI R,DMK,76319,11931,5.513324676644964,40.780395835547566,216403
2026,195,Thiruparankundram,South,GEN,NIRMALKUMAR. R.,TVK,TVK,114316,KIRUTHIGA THANGAPANDI,DMK,72763,41553,16.265569586559465,44.74802909193396,255466
2026,196,Thirumangalam,South,GEN,MANIMARAN.M,DMK,DMK,88291,UDHAYAKUMAR.R.B,AIADMK,64484,23807,10.306952982942246,38.22452160360204,230980
2026,197,Usilampatti,South,GEN,VIJAY. M,TVK,TVK,65743,MAHENDRAN. I,AIADMK,63938,1805,0.8056309362279511,29.343265728772405,224048
2026,198,Andipatti,South,GEN,MAHARAJAN.A,DMK,DMK,74324,PANDI.V,TVK,64770,9554,4.396099922237713,34.19884138794178,217329
2026,199,Periyakulam,South,SC,SABARI IYNGARAN G.,TVK,TVK,85656,SAKTHIVEL P.,VCK,66335,19321,9.147810936087005,40.555089981961,211209
2026,200,Bodinayakanur,South,GEN,PANNEERSELVAM.O,DMK,DMK,85206,PRAKASH.S,TVK,78401,6805,3.084377322914589,38.619758144931744,220628
2026,201,Cumbum,South,GEN,JEGANATHMISHRA PLA,TVK,TVK,85394,ERAMAKRISHNAN N,DMK,84643,751,0.3566442200841509,40.55296475348334,210574
2026,202,Rajapalayam,South,GEN,JEGADESHWARI. K,TVK,TVK,65548,THANGAPANDIAN. S,DMK,54943,10605,5.7944486941317885,35.81466506392744,183020
2026,203,Srivilliputhur,South,SC,KARTHIK.A,TVK,TVK,65653,MAHALINGAM.P,CPI,57072,8581,4.435290043469047,33.934284724842485,193471
2026,204,Sattur,South,GEN,KADARKARAIRAJ. A,DMK,DMK,62060,NAINAR NAGENTHRAN,BJP,56071,5989,3.013575935672809,31.22767115843288,198734
2026,205,Sivakasi,South,GEN,KEERTHANA S,TVK,TVK,68709,ASHOKAN G,INC,57039,11670,6.0304779425063435,35.50540779363053,193517
2026,206,Virudhunagar,South,GEN,SELVAM P,TVK,TVK,63653,VIJAYAPRABHAKAR,DMDK,54262,9391,5.595476428809762,37.92661709328376,167832
2026,207,Aruppukkottai,South,GEN,RAMACHANDRAN. K.K.S.S.R,DMK,DMK,65104,KARTHIK KUMAR. K,TVK,60161,4943,2.770538021332526,36.49061447316059,178413
2026,208,Tiruchuli,South,GEN,THANGAM THENARASU,DMK,DMK,75085,SAMAYAN.S,TVK,61600,13485,7.4399999999999995,41.426206896551726,181250
2026,209,Paramakudi,South,SC,ADVOCATE. KATHIRAVAN. K.K,DMK,DMK,59161,GOPIRAJAN. G,TVK,55613,3548,1.8697991599605803,31.177899690650477,189753
2026,210,Tiruvadanai,South,GEN,RAJEEV,TVK,TVK,69551,RM. KARUMANICKAM,INC,67038,2513,1.140831131570107,31.574192611154995,220278
2026,211,Ramanathapuram,South,GEN,KATHARBATCHA MUTHURAMALINGAM,DMK,DMK,89137,SHAHUL HAMEED,TVK,76678,12459,5.244216587534094,37.51936222514058,237576
2026,212,Mudhukulathur,South,GEN,R.S.RAJAKANNAPPAN,DMK,DMK,68003,MALARVIZHI. B,TVK,51405,16598,7.173697881775315,29.391069830965584,231373
2026,213,Vilathikulam,South,GEN,MARKANDAYAN G V,DMK,DMK,58395,P. KASIRAM,TVK,50167,8228,4.706716853341265,33.40407518848605,174814
2026,214,Thoothukkudi,South,GEN,SRINATH,TVK,TVK,100536,P. GEETHA JEEVAN,DMK,62805,37731,18.431259525577396,49.110946109656496,204712
2026,215,Tiruchendur,South,GEN,ANITHA R. RADHAKRISHNAN,DMK,DMK,72723,J. MURUGAN,TVK,66851,5872,3.1561408223595806,39.08787960225746,186050
2026,216,Srivaikuntam,South,GEN,SARAVANAN. G,TVK,TVK,58814,SHANMUGANATHAN. S. P,AIADMK,57628,1186,0.672255570481972,33.337301114946634,176421
2026,217,Ottapidaram,South,SC,P .MATHANRAJA,TVK,TVK,81625,P.M.RAMAJEYAM,DMK,52542,29083,14.82941305445219,41.620563235211634,196117
2026,218,Kovilpatti,South,GEN,KARUNANITHI.K,DMK,DMK,61643,BALASUBRAMANIAN.S,TVK,60800,843,0.43401705177313726,31.736788994604392,194232
2026,219,Sankarankovil,South,SC,DR. DHILIPAN JAISHANKAR,AIADMK,AIADMK,64865,C. RAMARAJAN,TVK,58376,6489,3.3026262214983713,33.01353827361563,196480
2026,220,Vasudevanallur,South,SC,E. RAJA,DMK,DMK,63045,ANANTHAN AYYASAMY,BJP,56462,6583,3.4684791485550197,33.217418793961905,189795
2026,221,Kadayanallur,South,GEN,RAJENDRAN. T. M,DMK,DMK,79832,C. KRISHNAMURALI,AIADMK,73579,6253,2.8172885006150006,35.968299309307014,221951
2026,222,Tenkasi,South,GEN,DR.KALAI KATHIRAVAN,DMK,DMK,79699,S.SELVA MOHANDAS PANDIAN,AIADMK,69400,10299,4.38279564401435,33.916344308408554,234987
2026,223,Alangulam,South,GEN,PAUL MANOJ PANDIAN,DMK,DMK,69170,K R P PRABAKARAN,AIADMK,61372,7798,3.530791417070774,31.318907709513393,220857
2026,224,Tirunelveli,South,GEN,MURUGHAN.R.S.,TVK,TVK,75840,SUBRAMANIAN.S,DMK,64426,11414,5.225592308572737,34.72130021746595,218425
2026,225,Ambasamudram,South,GEN,DR.ESAKKI SUBAYA,AIADMK,AIADMK,65589,V.P.DURAI,INC,55344,10245,5.358403723946756,34.304767384084315,191195
2026,226,Palayamkottai,South,GEN,M.ABDUL WAHAB,DMK,DMK,79744,MARIA JOHN,TVK,65939,13805,7.643118148599269,44.15014948510685,180620
2026,227,Nanguneri,South,GEN,REDDIARPATTI V. NARAYANAN,TVK,TVK,74952,RUBY.R.MANOHARAN,INC,58533,16419,7.840262822380013,35.790448813144934,209419
2026,228,Radhapuram,South,GEN,DR.SATHISH CHRISTOPHER,TVK,TVK,69947,APPAVU.M,DMK,57634,12313,6.158624725530308,34.985570021657466,199931
2026,229,Kanniyakumari,South,GEN,THALAVAI SUNDARAM. N,AIADMK,AIADMK,75045,MAHESH.R,DMK,74831,214,0.08948358770646038,31.37988710014635,239150
2026,230,Nagercoil,South,GEN,AUSTIN,DMK,DMK,69880,BERVIN KINGS G,TVK,62310,7570,3.856735276136132,35.602200937436315,196280
2026,231,Colachal,South,GEN,THARAHAI CUTHBERT,INC,INC,66207,PREM ALEX LAWRENCE,TVK,63374,2833,1.4235250963504897,33.26767598096607,199013
2026,232,Padmanabhapuram,South,GEN,CHELLASWAMY. R,CPI(M),CPI(M),68938,KRISHNA KUMAR. S,TVK,53369,15569,8.622857301099387,38.181163634349645,180555
2026,233,Vilavancode,South,GEN,PRAVEEN T.T,INC,INC,70755,MICHAEL KUMAR K,TVK,49785,20970,11.987857792107565,40.448301291395836,174927
2026,234,Killiyoor,South,GEN,RAJESH KUMAR. S,INC,INC,66434,SABIN. S,TVK,65123,1311,0.7384500996992126,37.42043777529938,177534
